hotel_ID;Reserve_ID;pais;estado_reserva;room_ID;tipo_quarto;rate_plan;data_reserva;num_noites;Quantidade de quartos;ocupacao;adultos;criancas;bebes;preco_euros;data_chegada;data_partida;preco_noite;preco_noite_adulto;preco_noite_ocupacao
514;1652503;Estados Unidos;Registado;2494;Pool Room;Bar;08/01/2023 14:37;3;1;2;2;0;0;615.0;2023-07-16;2023-07-19;205.0;102.5;102.5
444;1652498;França;Registado;2073;Duplo;Normal;08/01/2023 14:33;7;1;2;2;0;0;490.0;2023-01-21;2023-01-28;70.0;35.0;35.0
503;1652482;Chipre;Registado;2785;Duplo Economico Traseiras;BAR RO;08/01/2023 14:12;3;1;2;2;0;0;165.0;2023-01-11;2023-01-14;55.0;27.5;27.5
503;1652482;Chipre;Registado;2784;Individual Economico Traseiras;BAR RO;08/01/2023 14:12;3;3;1;3;0;0;360.0;2023-01-11;2023-01-14;120.0;40.0;120.0
444;1652468;Estados Unidos;Registado;2076;Suite;Normal;08/01/2023 13:54;2;1;2;2;0;0;240.0;2023-11-16;2023-11-18;120.0;60.0;60.0
311;1652418;Reino Unido;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 12:48;2;1;1;1;0;0;114.66;2023-01-13;2023-01-15;57.33;57.33;57.33
311;1652416;Reino Unido;NãoRegistado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 12:46;2;1;2;2;0;0;127.4;2023-01-13;2023-01-15;63.7;31.85;31.85
311;1652414;Espanha;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 12:46;1;1;1;1;0;0;57.33;2023-01-08;2023-01-09;57.33;57.33;57.33
311;1652411;Reino Unido;Cancelado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 12:44;1;1;2;2;0;0;63.7;2023-01-08;2023-01-09;63.7;31.85;31.85
311;1652395;Espanha;NãoRegistado;1407;DB - Quarto Duplo Standard;Main Rate BB;08/01/2023 12:25;1;1;1;1;0;0;65.709;2023-01-08;2023-01-09;65.709;65.709;65.709
311;1652380;Portugal;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 12:00;1;1;2;2;0;0;57.33;2023-01-08;2023-01-09;57.33;28.665;28.665
280;1652375;Portugal;Registado;2564;SUITE FAMILIAR;CHOCOLATE EXPERIENCE;08/01/2023 11:49;1;1;2;2;2;0;167.0;2023-01-13;2023-01-14;167.0;83.5;83.5
311;1652374;Portugal;NãoRegistado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 11:41;1;1;2;2;0;0;57.33;2023-01-08;2023-01-09;57.33;28.665;28.665
304;1652365;Républica Checa;Registado;1349;202 - Suite;Tarifa Site;08/01/2023 11:29;2;1;3;3;0;0;187.68;2023-02-08;2023-02-10;93.84;31.28;31.28
311;1652316;Reino Unido;NãoRegistado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 09:54;2;1;2;2;0;0;127.4;2023-01-13;2023-01-15;63.7;31.85;31.85
556;1652311;Portugal;Registado;2831;Double Room Standard;WEB (Best Available Rate) BB;08/01/2023 09:34;4;1;1;1;0;0;173.4;2023-01-31;2023-02-04;43.35;43.35;43.35
561;1652286;Holanda;Registado;2882;Suite;Alojamento e Pequeno-Almoço;08/01/2023 07:08;1;1;3;3;0;0;118.0;2023-01-08;2023-01-09;118.0;39.333333333333336;39.333333333333336
311;1652281;Estados Unidos;NãoRegistado;1407;DB - Quarto Duplo Standard;MR - Main Rate;08/01/2023 04:56;1;1;2;2;0;0;66.15;2023-04-09;2023-04-10;66.15;33.075;33.075
501;1652275;Estados Unidos;Registado;2397;Quarto Twin;Normal;08/01/2023 03:51;2;1;2;2;0;0;214.0;2023-05-02;2023-05-04;107.0;53.5;53.5
328;1652266;França;Registado;1452;Single Room;WebSite;08/01/2023 02:19;4;1;1;1;0;0;132.47;2023-01-09;2023-01-13;33.1175;33.1175;33.1175
443;1652232;Irlanda;Registado;2061;Clássico Standard;Normal;08/01/2023 00:10;3;1;2;2;0;0;540.0;2023-10-27;2023-10-30;180.0;90.0;90.0
310;1652158;Bélgica;NãoRegistado;1395;Quarto Duplo Standard;MR - Main Rate;07/01/2023 21:26;3;1;2;2;0;0;132.3;2023-03-03;2023-03-06;44.1;22.05;22.05
539;1652156;Portugal;Registado;2542;Quarto Dpl. Standard;Bar;07/01/2023 21:22;1;1;1;1;0;0;48.0;2023-01-14;2023-01-15;48.0;48.0;48.0
539;1652146;Portugal;Cancelado;2542;Quarto Dpl. Standard;Bar;07/01/2023 21:11;2;1;1;1;0;0;200.0;2023-04-29;2023-05-01;100.0;100.0;100.0
514;1652143;Portugal;NãoRegistado;2425;Eco Garden Room;No Refundable;07/01/2023 21:05;2;1;2;2;0;0;261.0;2023-07-14;2023-07-16;130.5;65.25;65.25
310;1652124;Bélgica;NãoRegistado;1395;Quarto Duplo Standard;MR - Main Rate;07/01/2023 20:30;3;1;1;1;0;0;132.3;2023-03-03;2023-03-06;44.1;44.1;44.1
378;1652111;Itália;Registado;1737;Duplo Top Mosteiro;Tarifa Não Reembolsável - Directo;07/01/2023 20:10;1;1;2;2;0;0;93.9;2023-01-07;2023-01-08;93.9;46.95;46.95
556;1652088;Portugal;Registado;2831;Double Room Standard;WEB (Best Available Rate) BB;07/01/2023 19:30;1;2;2;4;0;0;153.0;2023-03-04;2023-03-05;153.0;38.25;76.5
556;1652088;Portugal;Registado;2832;Twin Room Standard;WEB (Best Available Rate) BB;07/01/2023 19:30;1;1;2;2;0;0;76.5;2023-03-04;2023-03-05;76.5;38.25;38.25
556;1652088;Portugal;Registado;2847;Double Room w/extra bed;WEB (Best Available Rate) BB;07/01/2023 19:30;1;2;3;6;0;0;204.0;2023-03-04;2023-03-05;204.0;34.0;68.0
304;1652077;Estados Unidos;Registado;1352;104 - Quarto Duplo;Tarifa Site;07/01/2023 19:11;2;1;2;2;0;0;130.64;2023-06-05;2023-06-07;65.32;32.66;32.66
556;1652067;Portugal;Registado;2832;Twin Room Standard;WEB (Best Available Rate) BB;07/01/2023 19:00;1;1;2;2;0;0;80.75;2023-01-14;2023-01-15;80.75;40.375;40.375
311;1652059;Estados Unidos;NãoRegistado;1407;DB - Quarto Duplo Standard;MR - Main Rate;07/01/2023 18:41;1;1;2;2;0;0;57.33;2023-01-07;2023-01-08;57.33;28.665;28.665
556;1652055;Portugal;Registado;2833;Triple Room Standard;WEB (Best Available Rate) BB;07/01/2023 18:27;1;1;3;3;0;0;89.25;2023-02-10;2023-02-11;89.25;29.75;29.75
556;1652055;Portugal;Registado;2831;Double Room Standard;WEB (Best Available Rate) BB;07/01/2023 18:27;1;1;2;2;0;0;63.75;2023-02-10;2023-02-11;63.75;31.875;31.875
238;1652046;Canadá;Registado;940;Junior Suite;Estadia Normal;07/01/2023 18:16;5;1;2;2;0;0;660.0;2023-02-12;2023-02-17;132.0;66.0;66.0
535;1652035;Portugal;Pendente;2526;Quarto Familiar;WebSite;07/01/2023 17:41;1;1;2;2;0;0;99.0;2023-01-14;2023-01-15;99.0;49.5;49.5
44;1652028;Estados Unidos;Registado;85;Quarto Vista Pinhão;BAR;07/01/2023 17:19;1;1;2;2;0;0;125.0;2023-06-26;2023-06-27;125.0;62.5;62.5
392;1652025;Reino Unido;Registado;1801;QUARTO DUPLO OU TWIN;Epoca Normal;07/01/2023 17:13;1;1;2;2;0;0;66.0376;2023-03-06;2023-03-07;66.0376;33.0188;33.0188
310;1652020;Portugal;Pendente;1395;Quarto Duplo Standard;MR - Main Rate;07/01/2023 17:05;1;1;2;2;0;0;49.0;2023-01-07;2023-01-08;49.0;24.5;24.5
304;1652013;Estados Unidos;Registado;1405;302 - Quarto Familiar;Tarifa Site;07/01/2023 17:01;1;1;4;4;0;0;108.56;2023-01-08;2023-01-09;108.56;27.14;27.14
379;1652005;Reino Unido;Cancelado;1736;Estúdio Standard - T0 Vista Sul/Terra;Winter Offer;07/01/2023 16:51;1;1;1;1;0;0;77.4;2023-01-08;2023-01-09;77.4;77.4;77.4
444;1651998;Estados Unidos;Registado;2074;Duplo   Vista Mar lateral;Normal;07/01/2023 16:34;1;1;2;2;0;0;90.0;2023-03-17;2023-03-18;90.0;45.0;45.0
482;1651984;Portugal;Registado;2285;Apartamento T1;(WEB) Best Available Rate*;07/01/2023 15:55;2;1;2;2;0;0;130.15;2023-03-25;2023-03-27;65.075;32.5375;32.5375
311;1651979;Reino Unido;Registado;1407;DB - Quarto Duplo Standard;Main Rate BB;07/01/2023 15:47;1;1;1;1;0;0;65.709;2023-03-27;2023-03-28;65.709;65.709;65.709
414;1651955;Dinamarca;Registado;2051;Duplo Standard com Varanda;Normal - Bar;07/01/2023 15:14;2;2;2;4;0;0;320.0;2023-02-06;2023-02-08;160.0;40.0;80.0
310;1651954;Portugal;Cancelado;1395;Quarto Duplo Standard;Main Rate BB;07/01/2023 15:14;1;3;1;3;0;0;157.437;2023-01-07;2023-01-08;157.437;52.479000000000006;157.437
310;1651951;Portugal;Registado;1395;Quarto Duplo Standard;Main Rate BB;07/01/2023 15:10;1;3;1;3;0;0;157.437;2023-01-07;2023-01-08;157.437;52.479000000000006;157.437
304;1651948;Portugal;Registado;1352;104 - Quarto Duplo;Tarifa Site;07/01/2023 15:07;1;1;1;1;0;0;46.92;2023-01-08;2023-01-09;46.92;46.92;46.92
304;1651948;Portugal;Registado;1349;202 - Suite;Tarifa Site;07/01/2023 15:07;1;1;1;1;0;0;69.92;2023-01-08;2023-01-09;69.92;69.92;69.92
310;1651940;Portugal;Pendente;1395;Quarto Duplo Standard;MR - Main Rate;07/01/2023 14:44;1;1;2;2;0;0;44.1;2023-01-07;2023-01-08;44.1;22.05;22.05
465;1651909;Estados Unidos;Registado;2409;Queen Deluxe;Bar RO;07/01/2023 13:38;1;1;2;2;0;0;90.0;2023-05-21;2023-05-22;90.0;45.0;45.0
535;1651908;Portugal;Registado;2523;Quarto Duplo;WebSite;07/01/2023 13:36;1;1;2;2;0;0;90.0;2023-01-28;2023-01-29;90.0;45.0;45.0
535;1651881;Portugal;Pendente;2524;Quarto Twin;WebSite;07/01/2023 12:51;1;1;2;2;0;0;81.0;2023-01-07;2023-01-08;81.0;40.5;40.5
426;1651857;Portugal;Registado;1990;Twin Standard;BAR;07/01/2023 12:05;1;1;1;1;0;0;56.0;2023-04-15;2023-04-16;56.0;56.0;56.0
379;1651808;Reino Unido;Registado;1739;Suite T1 Vista Marina ou Piscina;Non Refundable;07/01/2023 10:18;10;1;2;2;0;0;1453.5;2023-05-19;2023-05-29;145.35;72.675;72.675
514;1651800;França;Registado;2425;Eco Garden Room;Non-Refundable >5;07/01/2023 10:04;6;1;2;2;0;0;696.0;2023-08-01;2023-08-07;116.0;58.0;58.0
328;1651776;Alemanha;Registado;1450;6 Bed Mixed Dormitory;WebSite;07/01/2023 07:59;2;1;1;1;0;0;30.64;2023-01-07;2023-01-09;15.32;15.32;15.32
358;1651769;Estados Unidos;Cancelado;1772;Suite com Vista Cidade;BAR;07/01/2023 05:39;4;1;2;2;0;0;1215.0;2023-05-09;2023-05-13;303.75;151.875;151.875
444;1651768;Estados Unidos;Registado;2073;Duplo;Normal;07/01/2023 05:05;2;1;2;2;0;0;220.0;2023-05-02;2023-05-04;110.0;55.0;55.0
444;1651767;Estados Unidos;Modificada;2075;Suite Junior;Normal;07/01/2023 04:38;1;1;2;2;0;0;100.0;2023-03-17;2023-03-18;100.0;50.0;50.0
259;1651760;Estados Unidos;Cancelado;1103;Standard;Normal;07/01/2023 03:15;1;1;2;2;0;0;155.0;2023-05-09;2023-05-10;155.0;77.5;77.5
304;1651727;Portugal;Cancelado;1406;301 - Quarto Duplo;Tarifa Site;07/01/2023 00:08;3;1;2;2;0;0;165.6;2023-03-24;2023-03-27;55.199999999999996;27.599999999999998;27.599999999999998
304;1651721;Portugal;Registado;2806;102 - Quarto Duplo;Tarifa Site;06/01/2023 23:36;3;1;2;2;0;0;165.6;2023-03-24;2023-03-27;55.199999999999996;27.599999999999998;27.599999999999998
556;1651717;Portugal;Pendente;2831;Double Room Standard;WEB (Best Available Rate) BB;06/01/2023 23:30;1;1;2;2;0;0;72.25;2023-01-07;2023-01-08;72.25;36.125;36.125
358;1651713;Canadá;Registado;1768;Suite Com Pátio Privado;BAR;06/01/2023 23:18;3;1;2;2;0;0;820.0;2023-05-20;2023-05-23;273.3333333333333;136.66666666666666;136.66666666666666
443;1651699;Estados Unidos;Registado;2063;Superior Vista Mar;Normal;06/01/2023 22:40;2;2;2;4;0;0;1244.0;2023-09-10;2023-09-12;622.0;155.5;311.0
556;1651694;Portugal;Cancelado;2831;Double Room Standard;WEB (Best Available Rate) BB;06/01/2023 22:29;2;1;2;2;0;0;110.5;2023-01-15;2023-01-17;55.25;27.625;27.625
310;1651682;Brasil;Registado;1424;Quarto Twin Standard;MR - Main Rate;06/01/2023 22:06;1;1;2;2;0;0;44.1;2023-01-06;2023-01-07;44.1;22.05;22.05
310;1651682;Brasil;Registado;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 22:06;1;1;2;2;0;0;44.1;2023-01-06;2023-01-07;44.1;22.05;22.05
310;1651674;Brasil;NãoRegistado;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 21:57;1;1;2;2;0;0;44.1;2023-01-06;2023-01-07;44.1;22.05;22.05
310;1651674;Brasil;NãoRegistado;1424;Quarto Twin Standard;MR - Main Rate;06/01/2023 21:57;1;1;2;2;0;0;44.1;2023-01-06;2023-01-07;44.1;22.05;22.05
310;1651672;Brasil;Registado;2870;Quarto Duplo Superior com Cama Extra;MR - Main Rate;06/01/2023 21:56;1;1;2;2;0;0;66.15;2023-01-06;2023-01-07;66.15;33.075;33.075
400;1651657;Alemanha;Registado;1865;Triplo;Non Refundable Bookings;06/01/2023 21:35;4;1;2;2;0;0;531.52;2023-08-16;2023-08-20;132.88;66.44;66.44
482;1651645;Irlanda;Registado;2286;Apartamento T2;(WEB) Best Available Rate*;06/01/2023 21:01;7;1;4;4;0;0;831.25;2023-06-02;2023-06-09;118.75;29.6875;29.6875
309;1651613;Espanha;Registado;1430;Quarto Twin Superior;MR - Main Rate;06/01/2023 20:04;2;1;2;2;0;0;72.765;2023-01-07;2023-01-09;36.3825;18.19125;18.19125
309;1651598;Portugal;Modificada;1372;Quarto Duplo Standard;MR - Main Rate;06/01/2023 19:48;1;1;2;2;0;0;49.0;2023-01-06;2023-01-07;49.0;24.5;24.5
443;1651586;Reino Unido;Registado;2061;Clássico Standard;Normal;06/01/2023 19:24;2;1;2;2;0;0;468.0;2023-07-27;2023-07-29;234.0;117.0;117.0
539;1651579;Portugal;Registado;2542;Quarto Dpl. Standard;Bar;06/01/2023 19:10;1;1;1;1;0;0;53.0;2023-02-25;2023-02-26;53.0;53.0;53.0
426;1651539;Reino Unido;Registado;1993;Twin Assotado;BAR;06/01/2023 18:14;2;1;2;2;0;0;180.0;2023-09-07;2023-09-09;90.0;45.0;45.0
414;1651527;Irlanda;Registado;2050;Duplo Vista Interior;Normal - Bar;06/01/2023 17:58;14;1;1;1;0;0;1680.0;2023-08-05;2023-08-19;120.0;120.0;120.0
238;1651524;Espanha;Registado;937;Standard Front / Side Balcony;Estadia Normal;06/01/2023 17:56;4;1;2;2;0;0;452.0;2023-01-19;2023-01-23;113.0;56.5;56.5
310;1651522;Reino Unido;NãoRegistado;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 17:52;5;1;2;2;0;0;220.5;2023-01-17;2023-01-22;44.1;22.05;22.05
310;1651516;Reino Unido;Registado;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 17:47;5;1;2;2;0;0;220.5;2023-01-17;2023-01-22;44.1;22.05;22.05
310;1651514;Reino Unido;NãoRegistado;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 17:46;5;1;2;2;0;0;220.5;2023-01-17;2023-01-22;44.1;22.05;22.05
556;1651511;Portugal;Registado;2833;Triple Room Standard;WEB (Best Available Rate) BB;06/01/2023 17:40;1;1;3;3;0;0;89.25;2023-01-13;2023-01-14;89.25;29.75;29.75
310;1651506;Reino Unido;NãoRegistado;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 17:37;5;1;2;2;0;0;220.5;2023-01-17;2023-01-22;44.1;22.05;22.05
535;1651488;Portugal;Registado;2523;Quarto Duplo;WebSite;06/01/2023 17:16;1;1;2;2;0;0;63.0;2023-01-24;2023-01-25;63.0;31.5;31.5
444;1651472;França;Modificada;2386;Twin vista  mar parcial;Normal;06/01/2023 16:52;5;2;2;4;0;0;800.0;2023-01-18;2023-01-23;160.0;40.0;80.0
309;1651468;Espanha;Registado;1430;Quarto Twin Superior;MR - Main Rate;06/01/2023 16:48;1;1;2;2;0;0;36.3825;2023-01-06;2023-01-07;36.3825;18.19125;18.19125
378;1651450;França;Modificada;1738;Duplo ou Twin Standard;Tarifa Não Reembolsável - Directo;06/01/2023 16:14;7;2;2;4;0;0;946.4;2023-03-20;2023-03-27;135.2;33.8;67.6
309;1651431;Portugal;Registado;1372;Quarto Duplo Standard;MR - Main Rate;06/01/2023 15:44;3;1;1;1;0;0;117.45;2023-01-10;2023-01-13;39.15;39.15;39.15
311;1651417;Luxemburgo;Registado;1407;DB - Quarto Duplo Standard;MR - Main Rate;06/01/2023 15:17;1;1;2;2;0;0;57.33;2023-01-06;2023-01-07;57.33;28.665;28.665
378;1651413;Portugal;Modificada;1737;Duplo Top Mosteiro;Tarifa Não Reembolsável - Directo;06/01/2023 15:12;2;1;2;2;0;0;187.8;2023-01-18;2023-01-20;93.9;46.95;46.95
378;1651411;Portugal;Modificada;1730;Duplo Vista Mosteiro;Tarifa Não Reembolsável - Directo;06/01/2023 15:10;1;1;2;2;0;0;84.5;2023-01-18;2023-01-19;84.5;42.25;42.25
535;1651390;Portugal;Pendente;2783;Bungalow;WebSite;06/01/2023 14:02;1;1;2;2;0;0;72.0;2023-01-06;2023-01-07;72.0;36.0;36.0
556;1651358;Portugal;Pendente;2833;Triple Room Standard;WEB (Best Available Rate) BB;06/01/2023 12:53;1;1;3;3;0;0;91.8;2023-01-06;2023-01-07;91.8;30.599999999999998;30.599999999999998
535;1651353;Portugal;Pendente;2783;Bungalow;WebSite;06/01/2023 12:44;1;1;2;2;0;0;81.0;2023-04-01;2023-04-02;81.0;40.5;40.5
539;1651352;Portugal;Registado;2542;Quarto Dpl. Standard;Bar;06/01/2023 12:43;2;1;1;1;0;0;96.0;2023-01-20;2023-01-22;48.0;48.0;48.0
179;1651346;Filandia;Registado;632;King Comfort;Tarifa Base;06/01/2023 12:37;1;1;2;2;0;0;116.03;2023-02-25;2023-02-26;116.03;58.015;58.015
280;1651329;Portugal;Registado;2564;SUITE FAMILIAR;BAR;06/01/2023 12:17;1;1;2;2;1;0;200.0;2023-04-06;2023-04-07;200.0;100.0;100.0
444;1651321;Reino Unido;Registado;2076;Suite;Normal;06/01/2023 12:08;1;1;2;2;0;0;110.0;2023-01-07;2023-01-08;110.0;55.0;55.0
444;1651314;Áustria;Registado;2386;Twin vista  mar parcial;Normal;06/01/2023 11:55;1;1;2;2;0;0;80.0;2023-01-06;2023-01-07;80.0;40.0;40.0
319;1651295;França;Registado;2264;Standard;Não reembolsável (RO);06/01/2023 11:24;4;1;1;1;0;0;186.0;2023-01-09;2023-01-13;46.5;46.5;46.5
414;1651294;Reino Unido;Registado;2135;Twin Vista Interior;Normal - Bar;06/01/2023 11:23;1;1;2;2;0;0;90.0;2023-06-24;2023-06-25;90.0;45.0;45.0
444;1651290;Portugal;Registado;2384;Twin;Normal;06/01/2023 11:19;3;1;2;2;0;0;210.0;2023-02-10;2023-02-13;70.0;35.0;35.0
310;1651266;Portugal;Pendente;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 10:40;1;1;2;2;0;0;44.1;2023-01-06;2023-01-07;44.1;22.05;22.05
535;1651261;Portugal;Cancelado;2523;Quarto Duplo;WebSite;06/01/2023 10:35;2;2;2;4;0;0;252.0;2023-01-12;2023-01-14;126.0;31.5;63.0
310;1651252;Portugal;Registado;1395;Quarto Duplo Standard;MR - Main Rate;06/01/2023 10:19;1;1;1;1;0;0;43.5;2023-01-12;2023-01-13;43.5;43.5;43.5
310;1651250;Portugal;Registado;1424;Quarto Twin Standard;MR - Main Rate;06/01/2023 10:18;1;1;1;1;0;0;43.5;2023-01-10;2023-01-11;43.5;43.5;43.5
311;1651239;Espanha;Modificada;1429;TW - Quarto Twin Standard;MR - Main Rate;06/01/2023 10:04;1;1;2;2;0;0;57.33;2023-01-09;2023-01-10;57.33;28.665;28.665
179;1651197;Reino Unido;Registado;630;Duplo  Comfort;No Reembolsable 13%;06/01/2023 08:44;1;1;1;1;0;0;72.3869999999;2023-02-01;2023-02-02;72.3869999999;72.3869999999;72.3869999999
444;1651196;Portugal;Registado;2229;Triplo;Normal;06/01/2023 08:43;1;1;3;3;0;0;90.0;2023-01-21;2023-01-22;90.0;30.0;30.0
378;1651188;Estados Unidos;Registado;1738;Duplo ou Twin Standard;Tarifa Não Reembolsável - Directo;06/01/2023 08:13;1;1;2;2;0;0;67.6;2023-01-06;2023-01-07;67.6;33.8;33.8
311;1651186;Espanha;NãoRegistado;1429;TW - Quarto Twin Standard;MR - Main Rate;06/01/2023 08:07;1;1;2;2;0;0;57.33;2023-01-09;2023-01-10;57.33;28.665;28.665
311;1651184;Espanha;NãoRegistado;1429;TW - Quarto Twin Standard;MR - Main Rate;06/01/2023 08:05;1;1;2;2;0;0;57.33;2023-01-09;2023-01-10;57.33;28.665;28.665
311;1651183;Espanha;NãoRegistado;1429;TW - Quarto Twin Standard;MR - Main Rate;06/01/2023 07:59;1;1;2;2;0;0;57.33;2023-01-09;2023-01-10;57.33;28.665;28.665
304;1651101;Portugal;Registado;1348;201 - Suite;Tarifa Site;05/01/2023 22:40;1;1;2;2;0;0;78.2;2023-01-07;2023-01-08;78.2;39.1;39.1
310;1651077;Portugal;Modificada;1395;Quarto Duplo Standard;MR - Main Rate;05/01/2023 22:01;1;1;2;2;0;0;44.1;2023-01-06;2023-01-07;44.1;22.05;22.05
444;1651071;Reino Unido;Registado;2077;Familiar;Normal;05/01/2023 21:54;8;1;2;2;2;0;990.0;2023-02-12;2023-02-20;123.75;61.875;61.875
304;1651068;Canadá;Registado;1348;201 - Suite;Tarifa Site;05/01/2023 21:52;3;1;2;2;0;0;267.72;2023-03-04;2023-03-07;89.24000000000001;44.620000000000005;44.620000000000005
556;1651052;Portugal;Registado;2831;Double Room Standard;WEB (Best Available Rate) BB;05/01/2023 21:29;2;2;2;4;0;0;306.0;2023-01-20;2023-01-22;153.0;38.25;76.5
328;1651024;Portugal;Registado;1453;Standard Double Room;WebSite;05/01/2023 21:01;2;1;2;2;0;0;81.1;2023-01-06;2023-01-08;40.55;20.275;20.275
309;1651016;Portugal;NãoRegistado;1372;Quarto Duplo Standard;MR - Main Rate;05/01/2023 20:50;2;2;2;4;0;0;211.68;2023-06-02;2023-06-04;105.84;26.46;52.92
309;1651015;Portugal;NãoRegistado;1372;Quarto Duplo Standard;MR - Main Rate;05/01/2023 20:50;2;1;2;2;0;0;119.952;2023-08-25;2023-08-27;59.976;29.988;29.988
535;1651014;Portugal;Registado;2524;Quarto Twin;WebSite;05/01/2023 20:48;3;1;2;2;0;0;189.0;2023-01-09;2023-01-12;63.0;31.5;31.5
560;1650988;Alemanha;Registado;2868;Estudio 2+2;4N;05/01/2023 20:19;5;1;2;2;0;0;328.05;2023-03-28;2023-04-02;65.61;32.805;32.805
560;1650988;Alemanha;Registado;2869;Estudio Familiar;Standard;05/01/2023 20:19;2;1;2;2;0;0;162.0;2023-04-02;2023-04-04;81.0;40.5;40.5
310;1650985;Portugal;Pendente;2870;Quarto Duplo Superior com Cama Extra;Main Rate BB;05/01/2023 20:13;2;1;2;2;0;0;165.816;2023-01-06;2023-01-08;82.908;41.454;41.454
482;1650984;Portugal;Registado;2286;Apartamento T2;(WEB) Non-refundable Rate *;05/01/2023 20:13;1;1;4;4;0;0;154.61;2023-03-25;2023-03-26;154.61;38.6525;38.6525
310;1650975;Portugal;NãoRegistado;2870;Quarto Duplo Superior com Cama Extra;Main Rate BB;05/01/2023 20:00;2;1;2;2;0;0;165.816;2023-01-06;2023-01-08;82.908;41.454;41.454
309;1650923;Espanha;Registado;1430;Quarto Twin Superior;MR - Main Rate;05/01/2023 18:33;1;1;2;2;0;0;36.3825;2023-01-05;2023-01-06;36.3825;18.19125;18.19125
433;1650913;Portugal;Registado;2269;QUARTO DUPLO;PGT DIR S/ P.A.;05/01/2023 18:22;1;1;2;2;0;0;58.0;2023-01-06;2023-01-07;58.0;29.0;29.0
556;1650887;Portugal;Pendente;2831;Double Room Standard;WEB (Best Available Rate) BB;05/01/2023 17:41;1;1;2;2;0;0;80.75;2023-01-14;2023-01-15;80.75;40.375;40.375
556;1650887;Portugal;Pendente;2834;Suite Room Standard;WEB (Best Available Rate) BB;05/01/2023 17:41;1;1;4;4;0;0;161.5;2023-01-14;2023-01-15;161.5;40.375;40.375
49;1650880;Canadá;Registado;92;Quarto Duplo;Melhor Preço Garantido;05/01/2023 17:32;2;1;2;2;0;0;200.0;2023-02-22;2023-02-24;100.0;50.0;50.0
379;1650874;Irlanda;Registado;1741;T2 Superior Vista Marina ou Piscina;BAR;05/01/2023 17:26;7;1;4;4;0;0;2597.0;2023-07-17;2023-07-24;371.0;92.75;92.75
310;1650859;Portugal;NãoRegistado;1424;Quarto Twin Standard;MR - Main Rate;05/01/2023 17:04;3;1;2;2;0;0;147.0;2023-01-09;2023-01-12;49.0;24.5;24.5
310;1650858;Portugal;Modificada;1395;Quarto Duplo Standard;Main Rate BB;05/01/2023 17:03;3;1;2;2;0;0;182.574;2023-01-05;2023-01-08;60.858000000000004;30.429000000000002;30.429000000000002
310;1650857;Portugal;NãoRegistado;1424;Quarto Twin Standard;MR - Main Rate;05/01/2023 17:00;3;1;2;2;0;0;147.0;2023-01-09;2023-01-12;49.0;24.5;24.5
556;1650855;Portugal;Registado;2831;Double Room Standard;WEB (Best Available Rate) BB;05/01/2023 16:58;1;1;2;2;0;0;61.2;2023-01-05;2023-01-06;61.2;30.6;30.6
539;1650853;Portugal;Registado;2542;Quarto Dpl. Standard;Bar;05/01/2023 16:55;1;1;1;1;0;0;68.0;2023-01-06;2023-01-07;68.0;68.0;68.0
304;1650852;Portugal;Registado;1360;204 - Duplo Superior;Tarifa Site;05/01/2023 16:52;2;1;2;2;0;0;138.0;2023-01-27;2023-01-29;69.0;34.5;34.5
310;1650843;Portugal;Modificada;1395;Quarto Duplo Standard;MR - Main Rate;05/01/2023 16:40;1;1;1;1;0;0;44.1;2023-01-05;2023-01-06;44.1;44.1;44.1
358;1650833;Estados Unidos;Modificada;1770;Suite com Varanda Interior;BAR;05/01/2023 16:30;1;1;2;2;0;0;184.0;2023-02-22;2023-02-23;184.0;92.0;92.0
309;1650831;Portugal;Cancelado;1372;Quarto Duplo Standard;MR - Main Rate;05/01/2023 16:24;2;1;1;2;0;0;79.38;2023-02-24;2023-02-26;39.69;19.845;39.69
556;1650806;Portugal;Pendente;2831;Double Room Standard;WEB (Best Available Rate) BB;05/01/2023 15:58;3;3;2;6;0;0;841.5;2023-02-18;2023-02-21;280.5;46.75;140.25
539;1650777;Portugal;Cancelado;2542;Quarto Dpl. Standard;Bar;05/01/2023 15:11;3;1;1;1;0;0;540.0;2023-04-29;2023-05-02;180.0;180.0;180.0
314;1650757;Portugal;Registado;1380;Duplo;Standard;05/01/2023 14:58;3;1;2;2;0;0;210.0;2023-02-07;2023-02-10;70.0;35.0;35.0
