539,1494496,Portugal,Confirmado,2542,Quarto Dpl. Standard,Bar,2022-05-12T10:46:49.363+01:00,2,1,1,0,1,170.0,2022-05-12,2022-05-21,2022-05-23,2,true,true,true
444,1494510,Portugal,Registado,2076,Suite,Normal,2022-05-12T11:03:02.010+01:00,1,2,2,2,2,140.0,2022-05-12,2022-05-14,2022-05-15,1,true,true,true
503,1494535,Espanha,Registado,2784,Individual Economico Traseiras,BAR RO,2022-05-12T11:36:09.920+01:00,1,1,1,0,1,45.0,2022-05-12,2022-05-17,2022-05-18,1,true,true,true
238,1494557,Reino Unido,NãoRegistado,939,Superior Rooms Without Balcony,Estadia Normal,2022-05-12T12:19:56.970+01:00,14,2,2,0,2,1484.0,2022-05-12,2022-10-11,2022-10-25,14,true,true,true
238,1494560,Reino Unido,NãoRegistado,939,Superior Rooms Without Balcony,Estadia Normal,2022-05-12T12:23:33.467+01:00,14,2,2,0,2,1484.0,2022-05-12,2022-10-11,2022-10-25,14,true,true,true
238,1494575,Reino Unido,Registado,939,Superior Rooms Without Balcony,Estadia Normal,2022-05-12T12:38:56.070+01:00,14,2,2,0,2,1484.0,2022-05-12,2022-10-11,2022-10-25,14,true,true,true
444,1494579,Portugal,Registado,2384,Twin,Normal,2022-05-12T12:45:23.483+01:00,2,2,2,0,2,180.0,2022-05-12,2022-05-13,2022-05-15,2,true,true,true
482,1494582,Portugal,Registado,2285,Apartamento T1,(WEB) Non-refundable Rate *,2022-05-12T12:50:42.417+01:00,1,1,1,0,1,45.94,2022-05-12,2022-05-12,2022-05-13,1,true,true,true
395,1494585,Alemanha,Registado,1831,Estúdio Premier,Standard,2022-05-12T12:53:57.800+01:00,1,2,2,0,2,120.0,2022-05-12,2022-05-13,2022-05-14,1,true,true,true
322,1494594,Espanha,Registado,2284,Triplo,Reembolsável AP,2022-05-12T13:07:24.960+01:00,7,3,3,0,3,665.0,2022-05-12,2022-08-14,2022-08-21,7,true,true,true
322,1494596,Portugal,Registado,2259,Twin,Não Reembolsável AP,2022-05-12T13:09:55.823+01:00,1,2,2,0,2,62.0,2022-05-12,2022-05-17,2022-05-18,1,true,true,true
445,1494625,Estados Unidos,Registado,2140,Deluxe Room,Bar (2 noites),2022-05-12T13:58:21.940+01:00,3,2,2,0,2,750.0,2022-05-12,2022-09-23,2022-09-26,3,true,true,true
514,1494631,Austrália,Registado,2494,Pool Room,Non-Refundable >5,2022-05-12T14:04:32.340+01:00,5,2,2,0,2,660.0,2022-05-12,2022-05-13,2022-05-18,5,true,true,true
179,1494640,Portugal,Registado,632,King Comfort,No Reembolsable 13%,2022-05-12T14:14:59.303+01:00,3,2,2,0,2,511.19,2022-05-12,2022-06-17,2022-06-20,3,true,true,true
445,1494641,Bélgica,Registado,2140,Deluxe Room,Bar (2 noites),2022-05-12T14:16:05.570+01:00,2,2,2,0,2,410.0,2022-05-12,2022-05-27,2022-05-29,2,true,true,true
379,1494643,Portugal,Cancelado,1739,Suite T1 Vista Marina ou Piscina,Oferta Maio,2022-05-12T14:20:51.840+01:00,2,2,2,0,2,238.4,2022-05-12,2022-05-20,2022-05-22,2,true,true,true
482,1494675,Portugal,Cancelado,2286,Apartamento T2,(WEB) Best Available Rate*,2022-05-12T14:58:12.600+01:00,3,4,4,0,4,560.5,2022-05-12,2022-07-17,2022-07-20,3,true,true,true
539,1494676,Portugal,Cancelado,2545,Villa T1,Bar,2022-05-12T14:58:48.183+01:00,2,1,1,0,1,96.0,2022-05-12,2022-05-27,2022-05-29,2,true,true,true
311,1494680,França,Registado,1407,DB - Quarto Duplo Standard,DB Room Only NRF,2022-05-12T15:01:56.477+01:00,1,2,2,0,2,73.0,2022-05-12,2022-05-23,2022-05-24,1,true,true,true
539,1494687,Portugal,Confirmado,2545,Villa T1,Bar,2022-05-12T15:08:02.400+01:00,1,1,1,0,1,200.0,2022-05-12,2022-06-13,2022-06-14,1,true,true,true
310,1494693,Itália,Registado,1395,Quarto Duplo Standard,MR - Main Rate,2022-05-12T15:17:13.230+01:00,2,1,1,0,1,88.2,2022-05-12,2022-05-23,2022-05-25,2,true,true,true
310,1494693,Itália,Registado,1395,Quarto Duplo Standard,NRF,2022-05-12T15:17:13.230+01:00,1,2,2,0,2,43.2,2022-05-12,2022-05-23,2022-05-24,1,true,true,true
482,1494699,Portugal,Registado,2285,Apartamento T1,(WEB) Best Available Rate*,2022-05-12T15:24:43.030+01:00,3,4,4,0,4,570.0,2022-05-12,2022-08-17,2022-08-20,3,true,true,true
179,1494708,Portugal,Registado,633,Family Comfort Room,Tarifa Base,2022-05-12T15:36:16.347+01:00,1,2,2,2,2,192.06,2022-05-12,2022-05-13,2022-05-14,1,true,true,true
391,1494733,Portugal,Registado,1811,Quadrados,BASE.WEBSITE,2022-05-12T16:14:12.560+01:00,1,2,2,1,2,97.0,2022-05-12,2022-09-17,2022-09-18,1,true,true,true
319,1494737,Reino Unido,Registado,2876,Executivo - Casal,Normal (BB),2022-05-12T16:20:50.710+01:00,1,1,1,0,1,63.5,2022-05-12,2022-07-20,2022-07-21,1,true,true,true
414,1494738,Bélgica,Registado,2137,Duplo Vista Praça,Normal - Bar,2022-05-12T16:22:38.127+01:00,1,2,2,0,2,90.0,2022-05-12,2022-05-24,2022-05-25,1,true,true,true
421,1494745,Espanha,Registado,1931,Duplo ou Twin Standard,Reserva Antecipada,2022-05-12T16:31:55.897+01:00,4,1,1,0,1,266.4,2022-05-12,2022-05-16,2022-05-20,4,true,true,true
426,1494757,Portugal,Registado,1990,Twin Standard,BAR,2022-05-12T16:47:33.403+01:00,2,2,2,0,2,126.0,2022-05-12,2022-05-20,2022-05-22,2,true,true,true
514,1494785,Espanha,Registado,2492,Garden Room,Non-Refundable >5,2022-05-12T17:17:31.133+01:00,9,2,2,0,2,1188.0,2022-05-12,2022-08-09,2022-08-18,9,true,true,true
310,1494794,Argentina,NãoRegistado,1395,Quarto Duplo Standard,MR - Main Rate,2022-05-12T17:28:50.653+01:00,2,2,4,0,2,196.0,2022-05-12,2022-05-18,2022-05-20,2,true,true,true
482,1494806,Portugal,Registado,2286,Apartamento T2,(WEB) Best Available Rate*,2022-05-12T17:46:02.393+01:00,4,6,6,0,6,1083.0,2022-05-12,2022-08-15,2022-08-19,4,true,true,true
319,1494809,Espanha,Registado,2264,Standard,Normal (RO),2022-05-12T17:49:40.167+01:00,3,2,2,0,2,194.0,2022-05-12,2022-06-30,2022-07-03,3,true,true,true
322,1494811,Espanha,Registado,2259,Twin,Reembolsável Suplemento BB,2022-05-12T17:50:22.420+01:00,1,2,2,0,2,80.0,2022-05-12,2022-07-30,2022-07-31,1,true,true,true
322,1494812,Espanha,Registado,1413,Duplo,Reembolsável Suplemento BB,2022-05-12T17:54:09.213+01:00,2,2,2,0,2,160.0,2022-05-12,2022-07-31,2022-08-02,2,true,true,true
319,1494815,Espanha,Registado,2264,Standard,Normal (RO),2022-05-12T17:57:09.543+01:00,2,2,2,0,2,138.0,2022-05-12,2022-07-01,2022-07-03,2,true,true,true
319,1494830,Espanha,Registado,2264,Standard,Normal (RO),2022-05-12T18:18:00.817+01:00,3,2,2,0,2,194.0,2022-05-12,2022-06-30,2022-07-03,3,true,true,true
482,1494849,Portugal,Cancelado,2285,Apartamento T1,(WEB) Non-refundable Rate *,2022-05-12T18:34:58.813+01:00,4,4,4,0,4,706.8,2022-05-12,2022-08-01,2022-08-05,4,true,true,true
426,1494855,Portugal,Registado,1994,Twin Premium,BAR,2022-05-12T18:49:04.617+01:00,1,2,2,0,2,80.0,2022-05-12,2022-05-16,2022-05-17,1,true,true,true
493,1494857,Portugal,Registado,2800,Estudio com 2 quartos,Bar,2022-05-12T18:53:10.683+01:00,6,1,1,0,1,473.41,2022-05-12,2022-05-12,2022-05-18,6,true,true,true
332,1494859,França,Registado,1472,Apartamento T1,Winter Promotion,2022-05-12T18:57:09.387+01:00,12,2,2,0,2,717.0,2022-05-12,2022-10-22,2022-11-03,12,true,true,true
504,1494861,Brasil,Registado,2376,Cela com Galeria,Bar,2022-05-12T18:58:09.937+01:00,4,2,2,0,2,364.42,2022-05-12,2022-06-25,2022-06-29,4,true,true,true
504,1494877,Brasil,Registado,2376,Cela com Galeria,Bar,2022-05-12T19:17:08.943+01:00,4,2,2,0,2,364.42,2022-05-12,2022-06-25,2022-06-29,4,true,true,true
319,1494879,Espanha,Cancelado,2264,Standard,Normal (RO),2022-05-12T19:18:10.150+01:00,2,2,2,0,2,138.0,2022-05-12,2022-07-01,2022-07-03,2,true,true,true
319,1494880,Espanha,Registado,2264,Standard,Normal (RO),2022-05-12T19:19:39.300+01:00,3,2,2,0,2,194.0,2022-05-12,2022-06-30,2022-07-03,3,true,true,true
426,1494883,Portugal,Registado,1993,Twin Assotado,BAR,2022-05-12T19:20:06.240+01:00,1,2,2,0,2,60.0,2022-05-12,2022-05-20,2022-05-21,1,true,true,true
539,1494893,Portugal,Cancelado,2545,Villa T1,Bar,2022-05-12T19:27:03.227+01:00,2,1,1,0,1,96.0,2022-05-12,2022-06-05,2022-06-07,2,true,true,true
504,1494896,Brasil,Registado,2377,Cela Monacal,Bar,2022-05-12T19:29:20.100+01:00,4,1,1,0,1,297.92,2022-05-12,2022-06-25,2022-06-29,4,true,true,true
444,1494900,Portugal,Registado,2073,Duplo,Normal,2022-05-12T19:30:21.663+01:00,1,2,2,0,2,80.0,2022-05-12,2022-05-13,2022-05-14,1,true,true,true
445,1494905,Estados Unidos,Registado,2139,Terrace Room,Bar (2 noites),2022-05-12T19:33:50.227+01:00,3,2,2,0,2,720.0,2022-05-12,2022-09-23,2022-09-26,3,true,true,true
539,1494912,Portugal,Cancelado,2545,Villa T1,Bar,2022-05-12T19:42:31.530+01:00,2,1,1,0,1,360.0,2022-05-12,2022-07-29,2022-07-31,2,true,true,true
539,1494914,Portugal,Confirmado,2545,Villa T1,Bar,2022-05-12T19:46:22.790+01:00,2,1,1,0,1,400.0,2022-05-12,2022-07-29,2022-07-31,2,true,true,true
539,1494925,Portugal,Confirmado,2545,Villa T1,Bar,2022-05-12T19:52:48.570+01:00,2,1,1,0,1,360.0,2022-05-12,2022-07-29,2022-07-31,2,true,true,true
478,1494927,França,Registado,2231,Duplo (Cama de Casal),Não Reembolsável,2022-05-12T19:55:29.443+01:00,2,1,1,0,1,120.0,2022-05-12,2022-05-23,2022-05-25,2,true,true,true
368,1494934,Suiça,Registado,1668,Duplo,BAR,2022-05-12T20:01:37.793+01:00,3,2,4,0,2,1084.6,2022-05-12,2022-07-26,2022-07-29,3,true,true,true
539,1494937,Portugal,Cancelado,2545,Villa T1,Bar,2022-05-12T20:05:04.867+01:00,2,1,1,0,1,88.0,2022-05-12,2022-06-03,2022-06-05,2,true,true,true
379,1494951,Reino Unido,Registado,1740,Estúdio Superior - T0 Vista Marina ou Piscina,Oferta Maio,2022-05-12T20:17:07.223+01:00,7,1,1,1,1,896.8,2022-05-12,2022-05-27,2022-06-03,7,true,true,true
535,1494958,Portugal,Registado,2523,Quarto Duplo,WebSite,2022-05-12T20:22:53.563+01:00,1,2,2,0,2,72.0,2022-05-12,2022-05-14,2022-05-15,1,true,true,true
444,1494971,Portugal,Registado,2074,Duplo   Vista Mar lateral,Normal,2022-05-12T20:40:17.173+01:00,1,2,4,0,2,220.0,2022-05-12,2022-06-18,2022-06-19,1,true,true,true
310,1494980,França,NãoRegistado,1395,Quarto Duplo Standard,NRF,2022-05-12T20:50:25.057+01:00,1,2,2,0,2,48.0,2022-05-12,2022-05-17,2022-05-18,1,true,true,true
426,1494992,Portugal,Registado,1990,Twin Standard,BAR,2022-05-12T21:00:42.890+01:00,1,2,2,0,2,63.0,2022-05-12,2022-05-20,2022-05-21,1,true,true,true
492,1495007,Portugal,Registado,2333,Quarto de casal com WC privativa,Dia da Mãe,2022-05-12T21:10:05.510+01:00,3,1,1,0,1,210.0,2022-05-12,2022-05-15,2022-05-18,3,true,true,true
311,1495012,Portugal,Registado,1946,DBT - Quarto Duplo com Cama Extra,DBT Room Only,2022-05-12T21:21:04.953+01:00,1,2,4,0,2,198.0,2022-05-12,2022-06-28,2022-06-29,1,true,true,true
493,1495031,Portugal,Registado,2800,Estudio com 2 quartos,Não Reembolsável | DUPLICATE,2022-05-12T21:44:10.610+01:00,16,1,1,0,1,690.0,2022-05-12,2022-05-18,2022-06-03,16,true,true,true
319,1495034,Espanha,Cancelado,2264,Standard,Normal (RO),2022-05-12T21:47:26.160+01:00,3,2,2,0,2,194.0,2022-05-12,2022-06-30,2022-07-03,3,true,true,true
310,1495065,Portugal,Registado,1673,Quarto Duplo Superior,NRF BB,2022-05-12T22:38:25.617+01:00,1,2,2,0,2,75.6,2022-05-12,2022-05-15,2022-05-16,1,true,true,true
310,1495065,Portugal,Registado,1395,Quarto Duplo Standard,NRF BB,2022-05-12T22:38:25.617+01:00,3,1,1,0,1,149.85,2022-05-12,2022-05-16,2022-05-19,3,true,true,true
511,1495068,Estados Unidos,Registado,2394,Quarto Duplo ou Twin,Standart Rate - Quartos (Room Only),2022-05-12T22:42:03.083+01:00,2,1,1,0,1,120.0,2022-05-12,2022-05-14,2022-05-16,2,true,true,true
482,1495070,Portugal,Registado,2285,Apartamento T1,(WEB) Best Available Rate*,2022-05-12T22:48:30.890+01:00,8,4,4,0,4,1520.0,2022-05-12,2022-08-15,2022-08-23,8,true,true,true
482,1495084,Portugal,Registado,2286,Apartamento T2,(WEB) Non-refundable Rate *,2022-05-12T23:12:23.113+01:00,7,4,4,0,4,808.4199999999,2022-05-12,2022-06-05,2022-06-12,7,true,true,true
319,1495087,Brasil,Registado,2876,Executivo - Casal,Normal (RO),2022-05-12T23:18:37.293+01:00,1,2,2,0,2,60.0,2022-05-12,2022-05-13,2022-05-14,1,true,true,true
304,1495089,Portugal,Registado,1352,104 - Quarto Duplo,Tarifa Site,2022-05-12T23:22:19.280+01:00,1,2,2,0,2,69.92,2022-05-12,2022-07-23,2022-07-24,1,true,true,true
445,1495125,Estados Unidos,Registado,2139,Terrace Room,Bar (2 noites),2022-05-13T01:23:37.663+01:00,3,1,1,0,1,810.0,2022-05-13,2022-08-12,2022-08-15,3,true,true,true
415,1495133,Estados Unidos,Registado,1940,Duplo,Non Refundable,2022-05-13T02:31:59.120+01:00,1,2,2,0,2,76.0,2022-05-13,2022-05-13,2022-05-14,1,true,true,true
445,1495153,Estados Unidos,Registado,2080,Estúdio,Bar (2 noites),2022-05-13T05:37:30.697+01:00,2,2,2,0,2,540.0,2022-05-13,2022-07-23,2022-07-25,2,true,true,true
311,1495165,Bélgica,NãoRegistado,1429,TW - Quarto Twin Standard,TW BB NRF,2022-05-13T07:00:37.420+01:00,1,2,2,0,2,88.0,2022-05-13,2022-05-26,2022-05-27,1,true,true,true
311,1495166,Bélgica,Cancelado,1429,TW - Quarto Twin Standard,TW BB NRF,2022-05-13T07:01:37.127+01:00,1,2,2,0,2,88.0,2022-05-13,2022-05-26,2022-05-27,1,true,true,true
311,1495167,Bélgica,Registado,1429,TW - Quarto Twin Standard,TW BB NRF,2022-05-13T07:04:28.503+01:00,1,2,2,0,2,88.0,2022-05-13,2022-05-26,2022-05-27,1,true,true,true
44,1495176,Holanda,Cancelado,85,Quarto Vista Pinhão,BAR,2022-05-13T07:32:10.493+01:00,1,2,2,0,2,145.0,2022-05-13,2022-07-01,2022-07-02,1,true,true,true
179,1495178,Luxemburgo,Registado,629,Single Comfort,No Reembolsable 13%,2022-05-13T07:33:52.783+01:00,2,1,1,0,1,222.6239999999,2022-05-13,2022-05-23,2022-05-25,2,true,true,true
311,1495183,Bélgica,Registado,1407,DB - Quarto Duplo Standard,Duplo BB,2022-05-13T07:49:19.053+01:00,1,1,1,0,1,81.5,2022-05-13,2022-05-23,2022-05-24,1,true,true,true
482,1495212,Portugal,Registado,2286,Apartamento T2,(WEB) Non-refundable Rate *,2022-05-13T08:38:42.873+01:00,1,3,3,0,3,75.1,2022-05-13,2022-05-13,2022-05-14,1,true,true,true
44,1495224,Holanda,Cancelado,85,Quarto Vista Pinhão,BAR,2022-05-13T09:06:08.900+01:00,1,2,2,0,2,145.0,2022-05-13,2022-07-01,2022-07-02,1,true,true,true
392,1495229,França,Registado,1801,QUARTO DUPLO OU TWIN,Epoca Normal,2022-05-13T09:18:42.677+01:00,4,2,2,0,2,425.6,2022-05-13,2022-05-19,2022-05-23,4,true,true,true
311,1495230,Reino Unido,Registado,2159,SUT - Quarto Premium,Premium BB NRF,2022-05-13T09:19:46.760+01:00,1,1,1,0,1,110.5,2022-05-13,2022-05-15,2022-05-16,1,true,true,true
444,1495239,Bélgica,Registado,2075,Suite Junior,Normal,2022-05-13T09:29:44.623+01:00,2,2,2,0,2,240.0,2022-05-13,2022-05-13,2022-05-15,2,true,true,true
44,1495267,Holanda,Cancelado,85,Quarto Vista Pinhão,BAR,2022-05-13T10:03:31.437+01:00,1,2,2,0,2,145.0,2022-05-13,2022-07-01,2022-07-02,1,true,true,true
504,1495271,Portugal,Cancelado,2369,Cela Superior,Bar,2022-05-13T10:06:09.617+01:00,3,2,2,0,2,345.135,2022-05-13,2022-06-02,2022-06-05,3,true,true,true
304,1495272,Portugal,Registado,1357,203 - Quarto Duplo Wc Exterior,Tarifa Site,2022-05-13T10:07:12.273+01:00,1,2,2,0,2,69.92,2022-05-13,2022-07-23,2022-07-24,1,true,true,true
304,1495272,Portugal,Registado,2806,102 - Quarto Duplo,Tarifa Site,2022-05-13T10:07:12.273+01:00,1,2,2,0,2,69.92,2022-05-13,2022-07-23,2022-07-24,1,true,true,true
482,1495274,Portugal,Registado,2286,Apartamento T2,(WEB) Non-refundable Rate *,2022-05-13T10:10:30.977+01:00,1,2,2,0,2,75.1,2022-05-13,2022-05-13,2022-05-14,1,true,true,true
395,1495277,Portugal,Registado,1828,Estúdio,4N,2022-05-13T10:16:04.243+01:00,6,2,2,0,2,544.5,2022-05-13,2022-09-26,2022-10-02,6,true,true,true
492,1495280,Portugal,Registado,2333,Quarto de casal com WC privativa,Bar,2022-05-13T10:24:29.497+01:00,2,2,2,0,2,126.0,2022-05-13,2022-05-17,2022-05-19,2,true,true,true
319,1495281,Portugal,Registado,1415,Executivo - Twin,Normal (RO),2022-05-13T10:25:45.460+01:00,1,2,2,0,2,60.0,2022-05-13,2022-05-13,2022-05-14,1,true,true,true
482,1495290,Portugal,Registado,2285,Apartamento T1,(WEB) Non-refundable Rate *,2022-05-13T10:35:49.433+01:00,3,3,3,0,3,371.07,2022-05-13,2022-06-10,2022-06-13,3,true,true,true
535,1495307,Portugal,Pendente,2523,Quarto Duplo,WebSite,2022-05-13T11:07:21.463+01:00,1,2,2,0,2,67.5,2022-05-13,2022-05-15,2022-05-16,1,true,true,true
311,1495314,Itália,Registado,1407,DB - Quarto Duplo Standard,DB Room Only NRF,2022-05-13T11:19:55.257+01:00,1,2,2,0,2,73.0,2022-05-13,2022-05-23,2022-05-24,1,true,true,true
514,1495319,Reino Unido,Cancelado,2492,Garden Room,No Refundable,2022-05-13T11:26:05.017+01:00,3,2,2,0,2,351.0,2022-05-13,2022-05-13,2022-05-16,3,true,true,true
514,1495321,Reino Unido,Registado,2492,Garden Room,No Refundable,2022-05-13T11:30:08.787+01:00,3,2,2,0,2,351.0,2022-05-13,2022-05-13,2022-05-16,3,true,true,true
311,1495325,França,Registado,2159,SUT - Quarto Premium,PREMIUM Room Only,2022-05-13T11:38:56.723+01:00,1,1,1,0,1,104.0,2022-05-13,2022-05-19,2022-05-20,1,true,true,true
179,1495326,Portugal,Registado,632,King Comfort,Tarifa Base,2022-05-13T11:39:49.860+01:00,1,1,1,0,1,203.7,2022-05-13,2022-05-18,2022-05-19,1,true,true,true
539,1495340,Portugal,Cancelado,2542,Quarto Dpl. Standard,Bar,2022-05-13T11:58:13.357+01:00,2,1,1,0,1,140.0,2022-05-13,2022-05-18,2022-05-20,2,true,true,true
535,1495343,Portugal,Cancelado,2524,Quarto Twin,WebSite,2022-05-13T12:01:49.330+01:00,1,2,2,0,2,72.0,2022-05-13,2022-06-11,2022-06-12,1,true,true,true
535,1495348,Portugal,Registado,2524,Quarto Twin,WebSite,2022-05-13T12:08:03.927+01:00,1,2,2,0,2,72.0,2022-05-13,2022-05-14,2022-05-15,1,true,true,true
311,1495360,Portugal,Registado,1407,DB - Quarto Duplo Standard,DB Room Only NRF,2022-05-13T12:29:28.803+01:00,2,1,1,0,1,146.0,2022-05-13,2022-06-17,2022-06-19,2,true,true,true
492,1495370,Portugal,Registado,2322,Quarto twin com WC privativa,Bar,2022-05-13T12:38:45.170+01:00,1,2,2,0,2,75.0,2022-05-13,2022-05-17,2022-05-18,1,true,true,true
392,1495400,Espanha,Registado,1801,QUARTO DUPLO OU TWIN,Epoca Normal,2022-05-13T13:38:05.117+01:00,2,2,2,0,2,199.5,2022-05-13,2022-05-23,2022-05-25,2,true,true,true
493,1495413,Portugal,Registado,2338,Estudio com Terraço,Não Reembolsável | DUPLICATE,2022-05-13T13:59:04.290+01:00,19,1,1,0,1,855.0,2022-05-13,2022-05-15,2022-06-03,19,true,true,true
493,1495414,Portugal,Registado,2800,Estudio com 2 quartos,Bar,2022-05-13T14:00:03.717+01:00,2,1,1,0,1,100.0,2022-05-13,2022-06-03,2022-06-05,2,true,true,true
493,1495415,Portugal,Registado,2324,Estudio com sala,Não Reembolsável | DUPLICATE,2022-05-13T14:01:23.973+01:00,10,1,1,0,1,450.0,2022-05-13,2022-06-05,2022-06-15,10,true,true,true
493,1495419,Portugal,Registado,2324,Estudio com sala,Não Reembolsável | DUPLICATE,2022-05-13T14:03:42.440+01:00,30,2,2,0,2,1700.0,2022-05-13,2022-05-30,2022-06-29,30,true,true,true
556,1495429,Portugal,Registado,2847,Double Room w/extra bed,WEB (Best Available Rate) BB,2022-05-13T14:21:40.317+01:00,2,2,2,0,2,125.4,2022-05-13,2022-09-09,2022-09-11,2,true,true,true
179,1495430,Reino Unido,Registado,630,Duplo  Comfort,Tarifa Base,2022-05-13T14:21:57.800+01:00,2,2,2,0,2,291.1,2022-05-13,2022-07-05,2022-07-07,2,true,true,true
556,1495445,Portugal,Pendente,2831,Double Room Standard,WEB (Best Available Rate) BB,2022-05-13T14:49:57.653+01:00,1,2,2,0,2,57.0,2022-05-13,2022-07-06,2022-07-07,1,true,true,true
443,1495469,Estados Unidos,Registado,2061,Clássico Standard,Normal,2022-05-13T15:07:11.883+01:00,1,1,1,0,1,153.0,2022-05-13,2022-05-24,2022-05-25,1,true,true,true
310,1495472,Portugal,Registado,1395,Quarto Duplo Standard,MR - Main Rate,2022-05-13T15:10:45.930+01:00,1,2,2,0,2,49.0,2022-05-13,2022-05-17,2022-05-18,1,true,true,true
465,1495477,Estados Unidos,Registado,2421,Familiar Deluxe,Bar BB,2022-05-13T15:16:01.917+01:00,1,2,2,0,2,140.0,2022-05-13,2022-05-20,2022-05-21,1,true,true,true
349,1495498,Holanda,Registado,1553,Quarto Familiar,Clientes Fidelizados,2022-05-13T15:41:18.103+01:00,3,4,4,0,4,357.0,2022-05-13,2022-08-04,2022-08-07,3,true,true,true
453,1495499,Portugal,Registado,2117,Apartamento T1,Reserva Direta,2022-05-13T15:41:19.163+01:00,1,2,2,0,2,0.0,2022-05-13,2022-05-19,2022-05-20,1,true,true,true
311,1495502,Portugal,Registado,1407,DB - Quarto Duplo Standard,Duplo BB,2022-05-13T15:48:22.893+01:00,1,1,1,0,1,81.5,2022-05-13,2022-05-25,2022-05-26,1,true,true,true
535,1495504,Portugal,Modificada,2783,Bungalow,WebSite,2022-05-13T15:50:25.730+01:00,1,2,2,0,2,72.0,2022-05-13,2022-06-26,2022-06-27,1,true,true,true
310,1495508,Portugal,Registado,1395,Quarto Duplo Standard,NRF,2022-05-13T15:56:40.783+01:00,2,1,1,0,1,96.0,2022-05-13,2022-05-19,2022-05-21,2,true,true,true
310,1495527,Portugal,Registado,1395,Quarto Duplo Standard,NRF,2022-05-13T16:17:33.050+01:00,2,2,2,0,2,86.4,2022-05-13,2022-05-17,2022-05-19,2,true,true,true
535,1495529,Portugal,Cancelado,2524,Quarto Twin,WebSite,2022-05-13T16:20:23.893+01:00,2,2,2,0,2,135.0,2022-05-13,2022-06-01,2022-06-03,2,true,true,true
539,1495536,Portugal,Confirmado,2545,Villa T1,Bar,2022-05-13T16:31:23.080+01:00,3,1,1,0,1,220.0,2022-05-13,2022-05-14,2022-05-17,3,true,true,true
311,1495548,Portugal,NãoRegistado,1407,DB - Quarto Duplo Standard,Duplo BB,2022-05-13T16:48:24.030+01:00,1,2,2,0,2,89.0,2022-05-13,2022-06-03,2022-06-04,1,true,true,true
444,1495549,Portugal,Modificada,2073,Duplo,Normal,2022-05-13T16:50:52.700+01:00,2,2,2,0,2,200.0,2022-05-13,2022-06-24,2022-06-26,2,true,true,true
389,1495593,Portugal,Registado,1793,T1,Super Promo T1,2022-05-13T17:45:35.560+01:00,5,2,2,0,2,449.95,2022-05-13,2022-06-11,2022-06-16,5,true,true,true
426,1495594,Bélgica,Registado,1993,Twin Assotado,MEIA PENSÃO,2022-05-13T17:45:44.843+01:00,1,2,2,0,2,100.0,2022-05-13,2022-10-10,2022-10-11,1,true,true,true
389,1495632,Portugal,Registado,1797,T2PH,DIRETO,2022-05-13T18:34:55.973+01:00,5,3,3,2,3,1250.0,2022-05-13,2022-06-21,2022-06-26,5,true,true,true
478,1495683,Espanha,Registado,2231,Duplo (Cama de Casal),Não Reembolsável,2022-05-13T19:44:47.493+01:00,3,2,4,0,2,541.5,2022-05-13,2022-08-16,2022-08-19,3,true,true,true
539,1495700,Portugal,Registado,2545,Villa T1,Bar,2022-05-13T20:19:27.683+01:00,2,1,1,0,1,78.0,2022-05-13,2022-05-13,2022-05-15,2,true,true,true
504,1495720,Brasil,Registado,2377,Cela Monacal,Bar,2022-05-13T20:59:28.657+01:00,4,2,2,0,2,337.82,2022-05-13,2022-06-25,2022-06-29,4,true,true,true
478,1495736,Espanha,Registado,2231,Duplo (Cama de Casal),Não Reembolsável,2022-05-13T21:23:20.260+01:00,3,2,4,0,2,541.5,2022-05-13,2022-08-16,2022-08-19,3,true,true,true
310,1495755,Portugal,Modificada,1395,Quarto Duplo Standard,MR - Main Rate,2022-05-13T21:55:08.920+01:00,1,2,2,0,2,44.1,2022-05-13,2022-05-17,2022-05-18,1,true,true,true
465,1495768,Estados Unidos,Registado,2421,Familiar Deluxe,Bar RO,2022-05-13T22:22:45.103+01:00,2,4,4,0,4,300.0,2022-05-13,2022-05-22,2022-05-24,2,true,true,true
328,1495776,Espanha,Registado,1452,Single Room,WebSite,2022-05-13T22:42:12.827+01:00,5,1,1,0,1,225.3,2022-05-13,2022-05-18,2022-05-23,5,true,true,true
443,1495777,Brasil,Registado,2061,Clássico Standard,Normal,2022-05-13T22:43:18.810+01:00,1,2,2,0,2,163.0,2022-05-13,2022-06-09,2022-06-10,1,true,true,true
443,1495777,Brasil,Registado,2063,Superior Vista Mar,Normal,2022-05-13T22:43:18.810+01:00,1,2,2,0,2,273.0,2022-05-13,2022-06-10,2022-06-11,1,true,true,true
482,1495784,França,Registado,2285,Apartamento T1,(WEB) Non-refundable Rate *,2022-05-13T22:49:15.403+01:00,1,2,2,0,2,45.94,2022-05-13,2022-05-14,2022-05-15,1,true,true,true
280,1495807,Estados Unidos,Registado,2562,QUARTO DUPLO SUPERIOR,BAR,2022-05-14T01:04:30.667+01:00,4,2,2,0,2,636.0,2022-05-14,2022-08-18,2022-08-22,4,true,true,true
378,1495849,Bélgica,Modificada,1738,Duplo ou Twin Standard,Tarifa Reembolsável - Directo,2022-05-14T07:07:01.813+01:00,1,2,2,0,2,110.17,2022-05-14,2022-05-14,2022-05-15,1,true,true,true
