date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,city
2022-12-13,19.1,17,21,18,,229,28.5,57.4,1009.2,Albufeira
2022-12-14,17.4,14,19,10.5,,245,17.5,44.5,1004.7,Albufeira
2022-12-15,14.6,13,17,2.1,,269,17.1,64,1003.8,Albufeira
2022-12-16,15.9,13,18,0.9,,268,19.2,42.6,1009.4,Albufeira
2022-12-17,14.1,10,18,0,,23,7.2,16.7,1019,Albufeira
2022-12-18,15.1,13,18,0,,77,14.4,31,1023.6,Albufeira
2022-12-19,17.3,14,19,0,,135,14.3,33,1023.4,Albufeira
2022-12-20,17.8,16,19,14.2,,215,13.9,44.5,1022.9,Albufeira
2022-12-21,15.3,13,18,0,,319,6.2,15,1027.7,Albufeira
2022-12-22,15.4,13,18,0,,50,6.8,16.7,1029.1,Albufeira
2022-12-23,14.9,12,19,0,,44,8.3,16.7,1026.5,Albufeira
2022-12-24,15.4,12,19,1.1,,102,12.5,24.1,1022.1,Albufeira
2022-12-25,17.8,16,20,0,,176,13.2,31.5,1018.8,Albufeira
2022-12-26,16.8,13,21,0.1,,63,12.5,27.8,1024.2,Albufeira
2022-12-27,18.3,13,23,0,,35,13.1,25.9,1027.6,Albufeira
2022-12-28,15.8,11,20,0,,359,8.6,20.4,1025.8,Albufeira
2022-12-29,14.7,10,19,0,,293,8.3,27.8,1025.8,Albufeira
2022-12-30,14.9,12,19,0,,60,9.7,22.2,1025.9,Albufeira
2022-12-31,15.7,13,19,0,,66,11.2,27.8,1024.6,Albufeira
2023-01-01,17.2,16,20,1.3,,114,12.5,31.5,1021.7,Albufeira
2023-01-02,14.5,12,18,0.7,,347,9.1,24.1,1024.9,Albufeira
2023-01-03,12.9,9,17,0,,350,9.8,26,1029.4,Albufeira
2023-01-04,14,10,18,0,,42,12.7,31.5,1030.6,Albufeira
2023-01-05,13.9,11,18,0,,43,11.2,27.8,1027.6,Albufeira
2023-01-06,13.2,10,17,0,,20,8.6,18.5,1026.2,Albufeira
2023-01-07,15.8,11,19,2.1,,235,16.8,37,1025.1,Albufeira
2023-01-08,17.4,16,18,1.7,,246,25.8,48.2,1023.4,Albufeira
2023-01-09,16.7,14,19,0,,266,17.1,40,1027.6,Albufeira
2023-01-10,15.1,13,17,0,,312,8.3,17,1030.4,Albufeira
2023-01-11,15.2,13,18,0.9,,310,11.2,24.1,1029.6,Albufeira
2023-01-12,13.9,10,19,0,,13,11.7,24,1028.9,Albufeira
2023-01-13,12.7,8,17,0,,337,10.8,21,1028,Albufeira
2023-01-14,11.8,7,16,0,,36,9.1,18.5,1027.2,Albufeira
2023-01-15,13,10,17,0,,322,12.3,25.9,1027,Albufeira
2023-01-16,12.6,9,16,0,,286,19.3,51,1024.7,Albufeira
2023-01-17,14.8,12,17,0.7,,276,30.8,66,1015.2,Albufeira
2023-01-18,11.3,8,14,0,,307,17.3,42.6,1019.5,Albufeira
2023-01-19,10.1,5,15,0,,291,12.9,31.5,1026.2,Albufeira
2023-01-20,14,10,18,0.6,,281,14.4,33.3,1023.8,Albufeira
2023-01-21,15,13,19,0,,336,20.6,33,1021.4,Albufeira
2023-01-22,12.5,10,16,0,,35,16.3,40,1024.1,Albufeira
2023-01-23,10.7,6,17,0,,334,11.1,31,1022.5,Albufeira
2023-01-24,9.5,6,13,0,,21,15.6,31.5,1022,Albufeira
2023-01-25,9.8,6,14,0,,33,16.2,29.6,1025,Albufeira
2023-01-26,9.4,4,14,0.1,,316,15.3,38,1022.3,Albufeira
2023-01-27,10.1,4,15,0,,344,12.4,29.6,1018.8,Albufeira
2023-01-28,9.9,6,14,0,,8,15.8,30,1020.3,Albufeira
2023-01-29,9.7,7,14,0,,48,14.7,29.6,1021.8,Albufeira
2023-01-30,10.6,7,15,0,,44,15.1,40.8,1025.3,Albufeira
2023-01-31,11.9,8,15,0,,57,18.7,40.8,1027.5,Albufeira
2023-02-01,10.6,4,15,0,,33,9.8,23,1026.6,Albufeira
2023-02-02,10.7,5,16,0,,52,13.7,31.5,1027.8,Albufeira
2023-02-03,11.7,8,17,0,,44,11.8,33.3,1030.2,Albufeira
2023-02-04,12.1,7,16,0,,33,11.1,25.9,1029.9,Albufeira
2023-02-05,11.6,6,18,0,,50,11.2,32,1027.4,Albufeira
2023-02-06,12.5,9,17,0,,23,10.3,24.1,1021.7,Albufeira
2023-02-07,11.4,6,16,0.4,,38,9.3,31.5,1016.1,Albufeira
2023-02-08,12.1,10,15,4.7,,53,17.1,41,1017.5,Albufeira
2023-02-09,13.8,12,16,10,,79,19.9,48,1024.7,Albufeira
2023-02-10,13,11,15,0,,77,34,62,1026.7,Albufeira
2023-02-11,12.9,10,15,0.8,,82,30.3,70,1024.2,Albufeira
2023-02-12,13.5,12,15,0,,75,20.1,42.6,1025.6,Albufeira
2023-02-13,14.3,12,17,0,,80,21.2,46,1026.7,Albufeira
2023-02-14,15,13,17,3.8,,93,24.7,42.6,1023.6,Albufeira
2023-02-15,14.4,12,16,7.7,,55,16.8,46.3,1021.9,Albufeira
2023-02-16,14.6,10,18,0,,53,14.8,39,1024.5,Albufeira
2023-02-17,15.3,14,17,0,,73,24.2,49,1022.7,Albufeira
2023-02-18,15.8,14,18,0.1,,76,19.4,45,1023.1,Albufeira
2023-02-19,15.1,12,18,0,,46,11.7,33.3,1021.2,Albufeira
2023-02-20,15.8,14,18,0.3,,62,15.1,40,1019,Albufeira
2023-02-21,15.2,12,18,0,,339,10.7,27.8,1019.5,Albufeira
2023-02-22,14.3,10,18,0,,304,11.9,29.6,1019.1,Albufeira
2023-02-23,12.3,9,16,0,,334,18.3,42,1015.1,Albufeira
2023-02-24,10.5,5,15,0,,297,17.6,51,1011.9,Albufeira
2023-02-25,10.7,6,15,0.1,,283,14.3,38.9,1009.7,Albufeira
2023-02-26,11.8,6,17,0.6,,313,12.5,29.6,1011.1,Albufeira
2023-02-27,12.5,8,16,0,,292,17.9,40.8,1016.1,Albufeira
2023-02-28,11,7,15,0,,5,8.8,24.1,1020.2,Albufeira
2023-03-01,10.4,4,16,0,,309,12.9,48,1018.6,Albufeira
2023-03-02,10.5,6,15,0,,32,11.4,35,1019.6,Albufeira
2023-03-03,11.3,4,16,0,,315,10.6,24.1,1019.8,Albufeira
2023-03-04,12.6,8,16,0,,56,8.8,27,1019,Albufeira
2023-03-05,13.9,11,16,3.4,,199,11.9,35,1016.2,Albufeira
2023-03-06,13.9,12,16,9.2,,357,11.9,40,1013.9,Albufeira
2023-03-07,15.1,12,18,3.2,,272,7.8,27.8,1015.2,Albufeira
2023-03-08,16.5,14,18,0.4,,231,13.1,31.5,1016.5,Albufeira
2023-03-09,16.9,15,18,0.2,,235,20,42.6,1019.5,Albufeira
2023-03-10,15,12,18,0,,266,11,31,1024.9,Albufeira
2023-03-11,17.6,13,24,0,,299,11.6,29.6,1024.9,Albufeira
2023-03-12,15.9,13,19,0,,291,6.2,24.1,1021.2,Albufeira
2023-03-13,15.7,13,21,0,,282,15.5,38.9,1020.3,Albufeira
2023-03-14,15.8,10,22,0,,327,10.7,31,1022.7,Albufeira
2023-03-15,17.2,12,22,0,,57,12.2,30,1016.3,Albufeira
2023-03-16,16.6,14,19,1.7,,70,16.1,40,1012.2,Albufeira
2023-03-17,15.5,12,18,0.3,,278,16,48,1016.9,Albufeira
2023-03-18,15.5,11,20,0,,307,15.2,34,1019.2,Albufeira
2023-03-19,15.7,12,18,0,,287,12.4,28,1020.3,Albufeira
2023-03-20,16.2,13,19,0,,41,12.8,29.6,1020.5,Albufeira
2023-03-21,17.3,14,20,0,,253,10.5,25.9,1017.9,Albufeira
2023-03-22,16.9,14,20,0,,280,10,25.9,1016.3,Albufeira
2023-03-23,15.2,10,19,0,,282,12.7,33,1016.7,Albufeira
2023-03-24,15.2,10,19,0,,283,13.9,42,1021.5,Albufeira
2023-03-25,17.1,13,21,0,,296,10.3,30,1022.4,Albufeira
2023-03-26,,,,,,,,,,Albufeira
2023-03-27,18,13,23,0,,314,8.8,24.1,1020.2,Albufeira
2023-03-28,18.5,12,24,0,,65,12.9,31.5,1020.3,Albufeira
2023-03-29,18.6,15,22,0,,77,14.7,41,1021.5,Albufeira
2023-03-30,17.1,13,20,0,,299,11.6,33.3,1025.3,Albufeira
2023-03-31,17.9,13,24,0,,287,16.4,34,1025.9,Albufeira
2023-04-01,17.8,13,24,0,,272,16.5,38,1025.3,Albufeira
2023-04-02,17.1,14,20,0,,272,12.5,25.9,1022.8,Albufeira
2023-04-03,18.8,16,23,0,,10,14.8,28,1016.2,Albufeira
2023-04-04,16.7,14,20,0.1,,7,13.6,40,1011,Albufeira
2023-04-05,17.5,13,22,0,,62,13,41,1013.4,Albufeira
2023-04-06,17.5,11,22,0,,52,13.7,37,1014.2,Albufeira
2023-04-07,17.5,13,21,0,,63,17.7,42.6,1014.2,Albufeira
2023-04-08,18,15,21,0,,72,14.9,40.8,1014.6,Albufeira
2023-04-09,17.5,13,21,0,,346,10.5,28,1019.6,Albufeira
2023-04-10,19.8,14,24,0,,297,10.2,31.5,1022.7,Albufeira
2023-04-11,18.2,14,22,0,,276,14.6,37,1021.9,Albufeira
2023-04-12,18.1,14.5,23,0,,297,18.7,41,1019.5,Albufeira
2023-04-13,16.5,11.5,23,0,,332,18.2,33.3,1021,Albufeira
2023-04-14,18,12,26,0,,310,16.7,33.3,1021.1,Albufeira
2023-04-15,21.4,15,30,0,,327,13.8,32,1019.6,Albufeira
2023-04-16,22.7,19,28,0,,55,18.6,51,1014.8,Albufeira
2023-04-17,20.1,15,24,0,,67,15.6,39,1010.6,Albufeira
2023-04-18,19.6,16,23.1,0,,71,14,35.2,1008.1,Albufeira
2023-04-19,18.8,15.8,23,0,,41,12.3,31.5,1010.1,Albufeira
2023-04-20,17.8,13,21.2,0,,135,10.1,25.9,1011,Albufeira
2023-04-21,17,12,20.1,4.3,,242,14.5,35.2,1008.8,Albufeira
2023-04-22,17.5,12.5,20.9,0.4,,294,16.6,42,1012.9,Albufeira
2023-04-23,19,14.7,22.4,0,,308,11.2,29.6,1017.1,Albufeira
